,temporada_alta,dif_min,atraso_15,periodo_dia
931,1,-3.0,0,Tarde
932,1,-2.0,0,Tarde
933,1,-2.0,0,Tarde
934,1,8.0,0,Tarde
935,1,8.0,0,Tarde
936,1,10.0,0,Noche
937,1,-3.0,0,Noche
938,1,11.0,0,Noche
939,1,0.0,0,Noche
940,1,9.0,0,Noche
941,1,1.0,0,Noche
942,1,-3.0,0,Noche
943,1,7.0,0,Noche
944,1,12.0,0,Noche
945,1,14.0,0,Noche
946,1,9.0,0,Noche
947,1,-2.0,0,Noche
948,1,-3.0,0,Noche
949,1,3.0,0,Noche
950,1,1.0,0,Noche
951,1,2.0,0,Noche
952,1,6.0,0,Tarde
953,1,13.0,0,Tarde
954,1,15.0,0,Tarde
955,1,-3.0,0,Tarde
956,1,88.0,1,Tarde
957,1,0.0,0,Tarde
958,1,13.0,0,Tarde
959,1,13.0,0,Tarde
960,1,5.0,0,Tarde
961,1,7.0,0,Tarde
962,1,2.0,0,Tarde
963,1,14.0,0,Tarde
964,1,7.0,0,Tarde
965,1,12.0,0,Tarde
966,1,1.0,0,Tarde
967,1,57.0,1,Tarde
968,1,26.0,1,Tarde
969,1,34.0,1,Tarde
970,1,7.0,0,Tarde
971,1,4.0,0,Tarde
972,1,3.0,0,Tarde
973,1,10.0,0,Tarde
974,1,10.0,0,Tarde
975,1,0.0,0,Tarde
976,1,22.0,1,Tarde
977,1,5.0,0,Tarde
978,1,7.0,0,Tarde
979,1,5.0,0,Tarde
980,1,10.0,0,Tarde
981,1,-4.0,0,Tarde
982,1,1.0,0,Tarde
983,1,-3.0,0,Noche
984,1,-2.0,0,Noche
985,1,10.0,0,Noche
986,1,6.0,0,Noche
987,1,19.0,1,Noche
988,1,2.0,0,Noche
989,1,9.0,0,Noche
990,1,2.0,0,Noche
991,1,12.0,0,Noche
992,1,3.0,0,Noche
993,1,-1.0,0,Noche
994,1,-2.0,0,Noche
995,1,2.0,0,Noche
996,1,-2.0,0,Noche
997,1,7.0,0,Noche
998,1,8.0,0,Noche
999,1,3.0,0,Noche
1000,1,0.0,0,Noche
1001,1,0.0,0,Noche
1002,1,-8.0,0,Noche
1003,1,-1.0,0,Noche
1004,1,19.0,1,Noche
1005,1,4.0,0,Noche
1006,1,10.0,0,Noche
1007,1,-4.0,0,Noche
1008,1,15.0,0,Noche
1009,1,0.0,0,Noche
1010,1,0.0,0,Noche
1011,1,6.0,0,Noche
1012,1,14.0,0,Noche
1013,1,-3.0,0,Noche
1014,1,-3.0,0,Noche
1015,1,10.0,0,Noche
1016,1,2.0,0,Noche
1017,1,9.0,0,Noche
1018,1,-9.0,0,Noche
1019,1,-5.0,0,Noche
1020,1,13.0,0,Noche
1021,1,17.0,1,Noche
1022,1,29.0,1,Noche
1023,1,-5.0,0,Noche
1024,1,10.0,0,Noche
1025,1,14.0,0,Noche
1026,1,2.0,0,Tarde
1027,1,16.0,1,Tarde
1028,1,2.0,0,Tarde
1029,1,7.0,0,Tarde
1030,1,10.0,0,Tarde
1031,1,10.0,0,Tarde
1032,1,13.0,0,Tarde
1033,1,0.0,0,Tarde
1034,1,13.0,0,Tarde
1035,1,5.0,0,Tarde
1036,1,5.0,0,Tarde
1037,1,9.0,0,Tarde
1038,1,10.0,0,Tarde
1039,1,6.0,0,Tarde
1040,1,17.0,1,Noche
1041,1,15.0,0,Tarde
1042,1,27.0,1,Tarde
1043,1,9.0,0,Tarde
1044,1,21.0,1,Tarde
1045,1,15.0,0,Tarde
1046,1,7.0,0,Tarde
1047,1,9.0,0,Tarde
1048,1,-2.0,0,Tarde
1049,1,18.0,1,Tarde
1050,1,18.0,1,Tarde
1051,1,1.0,0,Tarde
1052,1,2.0,0,Tarde
1053,1,3.0,0,Tarde
1054,1,-1.0,0,Tarde
1055,1,13.0,0,Tarde
1056,1,-1.0,0,Tarde
1057,1,-5.0,0,Tarde
1058,1,60.0,1,Noche
1059,1,17.0,1,Noche
1060,1,12.0,0,Noche
1061,1,19.0,1,Noche
1062,1,44.0,1,Noche
1063,1,15.0,0,Noche
1064,1,15.0,0,Noche
1065,1,8.0,0,Noche
1066,1,1.0,0,Noche
1067,1,46.0,1,Mañana
1068,1,17.0,1,Mañana
1069,1,14.0,0,Mañana
1070,1,10.0,0,Mañana
1071,1,25.0,1,Mañana
1072,1,23.0,1,Mañana
1073,1,0.0,0,Mañana
1074,1,12.0,0,Mañana
1075,1,18.0,1,Mañana
1076,1,18.0,1,Tarde
1077,1,5.0,0,Mañana
1078,1,-2.0,0,Mañana
1079,1,38.0,1,Mañana
1080,1,4.0,0,Mañana
1081,1,5.0,0,Mañana
1082,1,35.0,1,Mañana
1083,1,14.0,0,Tarde
1084,1,3.0,0,Tarde
1085,1,3.0,0,Tarde
1086,1,11.0,0,Tarde
1087,1,15.0,0,Tarde
1088,1,8.0,0,Tarde
1089,1,13.0,0,Tarde
1090,1,15.0,0,Tarde
1091,1,10.0,0,Tarde
1092,1,3.0,0,Tarde
1093,1,1.0,0,Tarde
1094,1,-4.0,0,Tarde
1095,1,14.0,0,Tarde
1096,1,14.0,0,Tarde
1097,1,9.0,0,Tarde
1098,1,5.0,0,Tarde
1099,1,6.0,0,Tarde
1100,1,16.0,1,Tarde
1101,1,4.0,0,Tarde
1102,1,16.0,1,Tarde
1103,1,13.0,0,Tarde
1104,1,32.0,1,Tarde
1105,1,-3.0,0,Tarde
1106,1,0.0,0,Tarde
1107,1,3.0,0,Tarde
1108,1,25.0,1,Tarde
1109,1,28.0,1,Tarde
1110,1,1.0,0,Tarde
1111,1,1.0,0,Tarde
1112,1,17.0,1,Tarde
1113,1,10.0,0,Tarde
1114,1,16.0,1,Noche
1115,1,6.0,0,Noche
1116,1,7.0,0,Noche
1117,1,6.0,0,Noche
1118,1,12.0,0,Noche
1119,1,15.0,0,Noche
1120,1,94.0,1,Noche
1121,1,19.0,1,Noche
1122,1,25.0,1,Noche
1123,1,23.0,1,Noche
1124,1,17.0,1,Noche
1125,1,8.0,0,Noche
1126,1,10.0,0,Noche
1127,1,26.0,1,Noche
1128,1,17.0,1,Noche
1129,1,16.0,1,Noche
1130,1,28.0,1,Noche
1131,1,12.0,0,Noche
1132,1,25.0,1,Noche
1133,1,2.0,0,Noche
1134,1,-4.0,0,Noche
1135,1,13.0,0,Noche
1136,1,16.0,1,Noche
1137,1,8.0,0,Noche
1138,1,8.0,0,Noche
1139,1,9.0,0,Noche
1140,1,7.0,0,Noche
1141,1,12.0,0,Noche
1142,1,8.0,0,Noche
1143,1,12.0,0,Noche
1144,1,12.0,0,Noche
1145,1,35.0,1,Mañana
1146,1,11.0,0,Mañana
1147,1,133.0,1,Mañana
1148,1,37.0,1,Mañana
1149,1,13.0,0,Mañana
1150,1,13.0,0,Mañana
1151,1,27.0,1,Mañana
1152,1,159.0,1,Mañana
1153,1,1.0,0,Mañana
1154,1,15.0,0,Mañana
1155,1,2.0,0,Mañana
1156,1,4.0,0,Mañana
1157,1,20.0,1,Mañana
1158,1,14.0,0,Mañana
1159,1,22.0,1,Mañana
1160,1,2.0,0,Mañana
1161,1,12.0,0,Mañana
1162,1,3.0,0,Mañana
1163,1,21.0,1,Mañana
1164,1,16.0,1,Mañana
1165,1,10.0,0,Mañana
1166,1,8.0,0,Mañana
1167,1,19.0,1,Mañana
1168,1,6.0,0,Mañana
1169,1,6.0,0,Mañana
1170,1,13.0,0,Mañana
1171,1,9.0,0,Mañana
1172,1,18.0,1,Mañana
1173,1,6.0,0,Mañana
1174,1,25.0,1,Mañana
1175,1,-2.0,0,Tarde
1176,1,43.0,1,Noche
1177,1,3.0,0,Tarde
1178,1,12.0,0,Tarde
1179,1,6.0,0,Tarde
1180,1,16.0,1,Tarde
1181,1,-1.0,0,Tarde
1182,1,13.0,0,Tarde
1183,1,2.0,0,Tarde
1184,1,8.0,0,Tarde
1185,1,11.0,0,Tarde
1186,1,26.0,1,Tarde
1187,1,0.0,0,Tarde
1188,1,4.0,0,Tarde
1189,1,4.0,0,Tarde
1190,1,18.0,1,Tarde
1191,1,5.0,0,Tarde
1192,1,1.0,0,Tarde
1193,1,-1.0,0,Tarde
1194,1,-2.0,0,Tarde
1195,1,18.0,1,Tarde
1196,1,18.0,1,Tarde
1197,1,7.0,0,Tarde
1198,1,7.0,0,Tarde
1199,1,1.0,0,Tarde
1200,1,37.0,1,Tarde
1201,1,75.0,1,Noche
1202,1,-3.0,0,Noche
1203,1,9.0,0,Noche
1204,1,18.0,1,Noche
1205,1,12.0,0,Noche
1206,1,15.0,0,Noche
1207,1,5.0,0,Noche
1208,1,14.0,0,Noche
1209,1,20.0,1,Noche
1210,1,-7.0,0,Noche
1211,1,-2.0,0,Noche
1212,1,-6.0,0,Noche
1213,1,-2.0,0,Noche
1214,1,10.0,0,Tarde
1215,1,0.0,0,Tarde
1216,1,5.0,0,Mañana
1217,1,-6.0,0,Tarde
1218,1,9.0,0,Noche
1219,1,5.0,0,Mañana
1220,1,25.0,1,Noche
1221,1,-5.0,0,Mañana
1222,1,1.0,0,Mañana
1223,1,0.0,0,Mañana
1224,1,-2.0,0,Mañana
1225,1,-3.0,0,Mañana
1226,1,1.0,0,Mañana
1227,1,1.0,0,Mañana
1228,1,-4.0,0,Mañana
1229,1,-4.0,0,Mañana
1230,1,-4.0,0,Mañana
1231,1,2.0,0,Mañana
1232,1,-3.0,0,Mañana
1233,1,2.0,0,Mañana
1234,1,25.0,1,Mañana
1235,1,-1.0,0,Mañana
1236,1,3.0,0,Mañana
1237,1,-4.0,0,Mañana
1238,1,4.0,0,Mañana
1239,1,-3.0,0,Mañana
1240,1,-1.0,0,Mañana
1241,1,4.0,0,Mañana
1242,1,14.0,0,Mañana
1243,1,-3.0,0,Mañana
1244,1,-2.0,0,Mañana
1245,1,-2.0,0,Mañana
1246,1,0.0,0,Mañana
1247,1,-2.0,0,Mañana
1248,1,4.0,0,Mañana
1249,1,12.0,0,Mañana
1250,1,0.0,0,Mañana
1251,1,-2.0,0,Mañana
1252,1,-3.0,0,Tarde
1253,1,-1.0,0,Tarde
1254,1,35.0,1,Tarde
1255,1,-2.0,0,Tarde
1256,1,0.0,0,Tarde
1257,1,4.0,0,Tarde
1258,1,7.0,0,Tarde
1259,1,53.0,1,Tarde
1260,1,1.0,0,Tarde
1261,1,-3.0,0,Tarde
1262,1,-3.0,0,Tarde
1263,1,-1.0,0,Tarde
1264,1,-3.0,0,Tarde
1265,1,-2.0,0,Tarde
1266,1,-1.0,0,Tarde
1267,1,11.0,0,Tarde
1268,1,10.0,0,Tarde
1269,1,5.0,0,Mañana
1270,1,-7.0,0,Mañana
1271,1,-2.0,0,Mañana
1272,1,8.0,0,Mañana
1273,1,2.0,0,Mañana
1274,1,-2.0,0,Mañana
1275,1,-2.0,0,Mañana
1276,1,-7.0,0,Mañana
1277,1,-1.0,0,Mañana
1278,1,0.0,0,Mañana
1279,1,-1.0,0,Mañana
1280,1,11.0,0,Mañana
1281,1,10.0,0,Mañana
1282,1,20.0,1,Mañana
1283,1,10.0,0,Mañana
1284,1,-2.0,0,Mañana
1285,1,3.0,0,Mañana
1286,1,2.0,0,Mañana
1287,1,1.0,0,Mañana
1288,1,-1.0,0,Mañana
1289,1,3.0,0,Mañana
1290,1,1.0,0,Mañana
1291,1,-4.0,0,Mañana
1292,1,-1.0,0,Mañana
1293,1,6.0,0,Mañana
1294,1,-1.0,0,Mañana
1295,1,-3.0,0,Mañana
1296,1,14.0,0,Mañana
1297,1,1.0,0,Mañana
1298,1,-2.0,0,Mañana
1299,1,11.0,0,Mañana
1300,1,-1.0,0,Tarde
1301,1,8.0,0,Mañana
1302,1,-4.0,0,Mañana
1303,1,-4.0,0,Tarde
1304,1,-4.0,0,Mañana
1305,1,24.0,1,Mañana
1306,1,-4.0,0,Tarde
1307,1,1.0,0,Mañana
1308,1,-3.0,0,Mañana
1309,1,5.0,0,Tarde
1310,1,-3.0,0,Mañana
1311,1,-1.0,0,Mañana
1312,1,-5.0,0,Tarde
1313,1,-1.0,0,Mañana
1314,1,12.0,0,Mañana
1315,1,-2.0,0,Mañana
1316,1,12.0,0,Mañana
1317,1,6.0,0,Mañana
1318,1,-3.0,0,Mañana
1319,1,-1.0,0,Mañana
1320,1,1.0,0,Mañana
1321,1,-6.0,0,Mañana
1322,1,-1.0,0,Mañana
1323,1,0.0,0,Mañana
1324,1,0.0,0,Mañana
1325,1,12.0,0,Mañana
1326,1,7.0,0,Mañana
1327,1,7.0,0,Mañana
1328,1,-1.0,0,Mañana
1329,1,3.0,0,Mañana
1330,1,5.0,0,Mañana
1331,1,-3.0,0,Mañana
1332,1,0.0,0,Mañana
1333,1,6.0,0,Mañana
1334,1,4.0,0,Mañana
1335,1,-5.0,0,Mañana
1336,1,-3.0,0,Mañana
1337,1,8.0,0,Mañana
1338,1,0.0,0,Mañana
1339,1,3.0,0,Mañana
1340,1,21.0,1,Mañana
1341,1,12.0,0,Mañana
1342,1,1.0,0,Mañana
1343,1,0.0,0,Mañana
1344,1,-4.0,0,Tarde
1345,1,12.0,0,Tarde
1346,1,-4.0,0,Tarde
1347,1,-2.0,0,Tarde
1348,1,-1.0,0,Tarde
1349,1,0.0,0,Tarde
1350,1,-2.0,0,Tarde
1351,1,-6.0,0,Tarde
1352,1,-3.0,0,Tarde
1353,1,2.0,0,Tarde
1354,1,-1.0,0,Tarde
1355,1,3.0,0,Tarde
1356,1,7.0,0,Tarde
1357,1,-7.0,0,Tarde
1358,1,-7.0,0,Tarde
1359,1,9.0,0,Tarde
1360,1,4.0,0,Tarde
1361,1,-5.0,0,Tarde
1362,1,-1.0,0,Tarde
1363,1,1.0,0,Tarde
1364,1,2.0,0,Tarde
1365,1,1.0,0,Tarde
1366,1,10.0,0,Tarde
1367,1,0.0,0,Tarde
1368,1,6.0,0,Tarde
1369,1,0.0,0,Tarde
1370,1,-3.0,0,Tarde
1371,1,-1.0,0,Tarde
1372,1,0.0,0,Tarde
1373,1,-2.0,0,Tarde
1374,1,2.0,0,Tarde
1375,1,0.0,0,Tarde
1376,1,-8.0,0,Tarde
1377,1,-1.0,0,Tarde
1378,1,-4.0,0,Tarde
1379,1,-2.0,0,Tarde
1380,1,-4.0,0,Tarde
1381,1,30.0,1,Tarde
1382,1,15.0,0,Tarde
1383,1,-6.0,0,Noche
1384,1,-3.0,0,Noche
1385,1,-2.0,0,Noche
1386,1,4.0,0,Noche
1387,1,0.0,0,Noche
1388,1,3.0,0,Noche
1389,1,-1.0,0,Noche
1390,1,-2.0,0,Noche
1391,1,-3.0,0,Noche
1392,1,-3.0,0,Noche
1393,1,0.0,0,Noche
1394,1,-7.0,0,Noche
1395,1,-2.0,0,Noche
1396,1,5.0,0,Noche
1397,1,26.0,1,Noche
1398,1,22.0,1,Noche
1399,1,-2.0,0,Noche
1400,1,-6.0,0,Noche
1401,1,2.0,0,Noche
1402,1,3.0,0,Noche
1403,1,1.0,0,Noche
1404,1,3.0,0,Noche
1405,1,0.0,0,Noche
1406,1,4.0,0,Noche
1407,1,11.0,0,Noche
1408,1,9.0,0,Noche
1409,1,-2.0,0,Noche
1410,1,0.0,0,Mañana
1411,1,-8.0,0,Mañana
1412,1,-3.0,0,Mañana
1413,1,0.0,0,Mañana
1414,1,-4.0,0,Mañana
1415,1,2.0,0,Mañana
1416,1,1.0,0,Mañana
1417,1,-3.0,0,Mañana
1418,1,-9.0,0,Mañana
1419,1,3.0,0,Mañana
1420,1,-1.0,0,Mañana
1421,1,7.0,0,Mañana
1422,1,-3.0,0,Mañana
1423,1,-2.0,0,Mañana
1424,1,-5.0,0,Mañana
1425,1,-3.0,0,Mañana
1426,1,-4.0,0,Mañana
1427,1,-2.0,0,Mañana
1428,1,-2.0,0,Mañana
1429,1,-1.0,0,Mañana
1430,1,1.0,0,Mañana
1431,1,-2.0,0,Mañana
1432,1,-7.0,0,Tarde
1433,1,-4.0,0,Tarde
1434,1,1.0,0,Tarde
1435,1,10.0,0,Tarde
1436,1,4.0,0,Tarde
1437,1,-3.0,0,Tarde
1438,1,-4.0,0,Tarde
1439,1,4.0,0,Tarde
1440,1,-2.0,0,Tarde
1441,1,5.0,0,Tarde
1442,1,9.0,0,Tarde
1443,1,5.0,0,Tarde
1444,1,-2.0,0,Tarde
1445,1,5.0,0,Tarde
1446,1,-4.0,0,Tarde
1447,1,-4.0,0,Tarde
1448,1,-3.0,0,Tarde
1449,1,-9.0,0,Tarde
1450,1,0.0,0,Tarde
1451,1,0.0,0,Tarde
1452,1,-6.0,0,Tarde
1453,1,0.0,0,Tarde
1454,1,-2.0,0,Tarde
1455,1,-1.0,0,Tarde
1456,1,1.0,0,Tarde
1457,1,96.0,1,Tarde
1458,1,0.0,0,Tarde
1459,1,24.0,1,Tarde
1460,1,1.0,0,Tarde
1461,1,13.0,0,Tarde
1462,1,10.0,0,Tarde
1463,1,-4.0,0,Mañana
1464,1,-5.0,0,Mañana
1465,1,-1.0,0,Mañana
1466,1,-3.0,0,Mañana
1467,1,-3.0,0,Mañana
1468,1,-4.0,0,Mañana
1469,1,0.0,0,Mañana
1470,1,32.0,1,Mañana
1471,1,2.0,0,Mañana
1472,1,-3.0,0,Mañana
1473,1,-2.0,0,Mañana
1474,1,-1.0,0,Mañana
1475,1,16.0,1,Mañana
1476,1,21.0,1,Mañana
1477,1,14.0,0,Mañana
1478,1,115.0,1,Mañana
1479,1,7.0,0,Mañana
1480,1,2.0,0,Mañana
1481,1,-2.0,0,Mañana
1482,1,-3.0,0,Mañana
1483,1,-2.0,0,Mañana
1484,1,1.0,0,Mañana
1485,1,-2.0,0,Mañana
1486,1,-5.0,0,Mañana
1487,1,-4.0,0,Mañana
1488,1,-3.0,0,Mañana
1489,1,-2.0,0,Mañana
1490,1,2.0,0,Mañana
1491,1,4.0,0,Mañana
1492,1,-2.0,0,Mañana
1493,1,14.0,0,Tarde
1494,1,-3.0,0,Tarde
1495,1,-1.0,0,Tarde
1496,1,1.0,0,Tarde
1497,1,3.0,0,Tarde
1498,1,0.0,0,Mañana
1499,1,0.0,0,Tarde
1500,1,-4.0,0,Tarde
1501,1,5.0,0,Tarde
1502,1,-2.0,0,Tarde
1503,1,-5.0,0,Tarde
1504,1,-1.0,0,Tarde
1505,1,-2.0,0,Mañana
1506,1,1.0,0,Tarde
1507,1,6.0,0,Tarde
1508,1,-2.0,0,Tarde
1509,1,5.0,0,Tarde
1510,1,-1.0,0,Tarde
1511,1,-1.0,0,Tarde
1512,1,4.0,0,Mañana
1513,1,-5.0,0,Tarde
1514,1,4.0,0,Tarde
1515,1,-2.0,0,Tarde
1516,1,13.0,0,Tarde
1517,1,1.0,0,Tarde
1518,1,0.0,0,Tarde
1519,1,0.0,0,Mañana
1520,1,-4.0,0,Tarde
1521,1,32.0,1,Tarde
1522,1,-3.0,0,Tarde
1523,1,10.0,0,Tarde
1524,1,-8.0,0,Tarde
1525,1,0.0,0,Tarde
1526,1,45.0,1,Tarde
1527,1,-3.0,0,Tarde
1528,1,-2.0,0,Tarde
1529,1,-2.0,0,Tarde
1530,1,-4.0,0,Tarde
1531,1,-1.0,0,Tarde
1532,1,1.0,0,Tarde
1533,1,-3.0,0,Tarde
1534,1,-1.0,0,Tarde
1535,1,0.0,0,Tarde
1536,1,2.0,0,Tarde
1537,1,-8.0,0,Tarde
1538,1,3.0,0,Tarde
1539,1,-3.0,0,Tarde
1540,1,-3.0,0,Tarde
1541,1,-10.0,0,Tarde
1542,1,-2.0,0,Tarde
1543,1,-5.0,0,Tarde
1544,1,3.0,0,Tarde
1545,1,-4.0,0,Tarde
1546,1,-1.0,0,Tarde
1547,1,3.0,0,Tarde
1548,1,-3.0,0,Tarde
1549,1,1.0,0,Tarde
1550,1,0.0,0,Tarde
1551,1,2.0,0,Tarde
1552,1,-1.0,0,Tarde
1553,1,2.0,0,Tarde
1554,1,4.0,0,Tarde
1555,1,-6.0,0,Mañana
1556,1,5.0,0,Mañana
1557,1,0.0,0,Mañana
1558,1,-2.0,0,Mañana
1559,1,0.0,0,Mañana
1560,1,-2.0,0,Mañana
1561,1,20.0,1,Mañana
1562,1,0.0,0,Mañana
1563,1,1.0,0,Mañana
1564,1,-1.0,0,Mañana
1565,1,1.0,0,Mañana
1566,1,-1.0,0,Mañana
1567,1,5.0,0,Mañana
1568,1,-4.0,0,Mañana
1569,1,12.0,0,Mañana
1570,1,-3.0,0,Mañana
1571,1,-1.0,0,Mañana
1572,1,0.0,0,Mañana
1573,1,-1.0,0,Mañana
1574,1,-2.0,0,Mañana
1575,1,0.0,0,Mañana
1576,1,0.0,0,Mañana
1577,1,-4.0,0,Mañana
1578,1,-2.0,0,Mañana
1579,1,-1.0,0,Mañana
1580,1,0.0,0,Mañana
1581,1,3.0,0,Mañana
1582,1,3.0,0,Mañana
1583,1,0.0,0,Mañana
1584,1,-3.0,0,Mañana
1585,1,-6.0,0,Tarde
1586,1,0.0,0,Noche
1587,1,0.0,0,Noche
1588,1,-3.0,0,Noche
1589,1,8.0,0,Noche
1590,1,-4.0,0,Noche
1591,1,10.0,0,Noche
1592,1,23.0,1,Noche
1593,1,-1.0,0,Noche
1594,1,-3.0,0,Noche
1595,1,14.0,0,Noche
1596,1,14.0,0,Noche
1597,1,5.0,0,Noche
1598,1,3.0,0,Noche
1599,1,1.0,0,Noche
1600,1,0.0,0,Noche
1601,1,11.0,0,Noche
1602,1,20.0,1,Noche
1603,1,74.0,1,Noche
1604,1,26.0,1,Noche
1605,1,12.0,0,Noche
1606,1,13.0,0,Noche
1607,1,2.0,0,Noche
1608,1,0.0,0,Noche
1609,1,0.0,0,Noche
1610,1,13.0,0,Noche
1611,1,14.0,0,Noche
1612,1,-2.0,0,Noche
1613,1,1.0,0,Noche
1614,1,18.0,1,Noche
1615,1,4.0,0,Noche
1616,1,30.0,1,Noche
1617,1,-2.0,0,Tarde
1618,1,-3.0,0,Mañana
1619,1,-3.0,0,Mañana
1620,1,10.0,0,Mañana
1621,1,2.0,0,Mañana
1622,1,-1.0,0,Mañana
1623,1,-2.0,0,Mañana
1624,1,29.0,1,Mañana
1625,1,3.0,0,Mañana
1626,1,2.0,0,Mañana
1627,1,1.0,0,Mañana
1628,1,15.0,0,Mañana
1629,1,-2.0,0,Mañana
1630,1,18.0,1,Mañana
1631,1,6.0,0,Mañana
1632,1,0.0,0,Mañana
1633,1,11.0,0,Mañana
1634,1,-5.0,0,Mañana
1635,1,2.0,0,Mañana
1636,1,4.0,0,Mañana
1637,1,1.0,0,Mañana
1638,1,0.0,0,Mañana
1639,1,6.0,0,Mañana
1640,1,0.0,0,Mañana
1641,1,-6.0,0,Mañana
1642,1,-1.0,0,Mañana
1643,1,-3.0,0,Mañana
1644,1,1.0,0,Mañana
1645,1,1.0,0,Mañana
1646,1,6.0,0,Mañana
1647,1,10.0,0,Mañana
1648,1,0.0,0,Mañana
1649,1,-2.0,0,Tarde
1650,1,-3.0,0,Tarde
1651,1,-4.0,0,Tarde
1652,1,-3.0,0,Tarde
1653,1,-3.0,0,Tarde
1654,1,5.0,0,Tarde
1655,1,-2.0,0,Tarde
1656,1,2.0,0,Tarde
1657,1,7.0,0,Tarde
1658,1,9.0,0,Tarde
1659,1,16.0,1,Tarde
1660,1,-2.0,0,Tarde
1661,1,3.0,0,Tarde
1662,1,-1.0,0,Tarde
1663,1,1.0,0,Tarde
1664,1,-4.0,0,Tarde
1665,1,-2.0,0,Tarde
1666,1,-2.0,0,Tarde
1667,1,-4.0,0,Tarde
1668,1,10.0,0,Tarde
1669,1,5.0,0,Tarde
1670,1,2.0,0,Tarde
1671,1,-6.0,0,Tarde
1672,1,3.0,0,Tarde
1673,1,17.0,1,Tarde
1674,1,-4.0,0,Tarde
1675,1,-1.0,0,Tarde
1676,1,16.0,1,Tarde
1677,1,-5.0,0,Tarde
1678,1,-1.0,0,Tarde
1679,1,-2.0,0,Noche
1680,1,2.0,0,Tarde
1681,1,-1.0,0,Tarde
1682,1,0.0,0,Tarde
1683,1,-5.0,0,Noche
1684,1,2.0,0,Tarde
1685,1,3.0,0,Tarde
1686,1,-4.0,0,Tarde
1687,1,7.0,0,Noche
1688,1,-3.0,0,Tarde
1689,1,-1.0,0,Tarde
1690,1,1.0,0,Tarde
1691,1,0.0,0,Noche
1692,1,-1.0,0,Tarde
1693,1,-1.0,0,Tarde
1694,1,-1.0,0,Tarde
1695,1,-1.0,0,Noche
1696,1,-3.0,0,Mañana
1697,1,2.0,0,Mañana
1698,1,-2.0,0,Mañana
1699,1,1.0,0,Mañana
1700,1,-5.0,0,Mañana
1701,1,-6.0,0,Mañana
1702,1,3.0,0,Mañana
1703,1,-2.0,0,Mañana
1704,1,-4.0,0,Mañana
1705,1,-5.0,0,Mañana
1706,1,-3.0,0,Mañana
1707,1,-4.0,0,Mañana
1708,1,-2.0,0,Mañana
1709,1,-1.0,0,Mañana
1710,1,-1.0,0,Mañana
1711,1,6.0,0,Mañana
1712,1,-2.0,0,Mañana
1713,1,-2.0,0,Mañana
1714,1,18.0,1,Mañana
1715,1,4.0,0,Mañana
1716,1,8.0,0,Mañana
1717,1,-3.0,0,Mañana
1718,1,-4.0,0,Mañana
1719,1,-3.0,0,Mañana
1720,1,-4.0,0,Mañana
1721,1,4.0,0,Mañana
1722,1,104.0,1,Mañana
1723,1,6.0,0,Mañana
1724,1,4.0,0,Mañana
1725,1,-4.0,0,Mañana
1726,1,-4.0,0,Noche
1727,1,-2.0,0,Tarde
1728,1,-1.0,0,Tarde
1729,1,5.0,0,Tarde
1730,1,-4.0,0,Tarde
1731,1,-2.0,0,Tarde
1732,1,-5.0,0,Tarde
1733,1,-1.0,0,Tarde
1734,1,5.0,0,Tarde
1735,1,-3.0,0,Tarde
1736,1,5.0,0,Tarde
1737,1,28.0,1,Tarde
1738,1,8.0,0,Tarde
1739,1,30.0,1,Tarde
1740,1,0.0,0,Tarde
1741,1,7.0,0,Tarde
1742,1,2.0,0,Tarde
1743,1,-6.0,0,Tarde
1744,1,10.0,0,Tarde
1745,1,3.0,0,Tarde
1746,1,12.0,0,Tarde
1747,1,81.0,1,Tarde
1748,1,-1.0,0,Tarde
1749,1,2.0,0,Tarde
1750,1,21.0,1,Tarde
1751,1,-1.0,0,Tarde
1752,1,3.0,0,Tarde
1753,1,-3.0,0,Mañana
1754,1,-9.0,0,Mañana
1755,1,-1.0,0,Mañana
1756,1,-1.0,0,Mañana
1757,1,4.0,0,Mañana
1758,1,-5.0,0,Mañana
1759,1,-9.0,0,Mañana
1760,1,2.0,0,Mañana
1761,1,-7.0,0,Mañana
1762,1,4.0,0,Mañana
1763,1,-5.0,0,Mañana
1764,1,-1.0,0,Mañana
1765,1,0.0,0,Mañana
1766,1,-2.0,0,Mañana
1767,1,12.0,0,Mañana
1768,1,-3.0,0,Mañana
1769,1,-9.0,0,Mañana
1770,1,-2.0,0,Mañana
1771,1,-4.0,0,Mañana
1772,1,1.0,0,Mañana
1773,1,-3.0,0,Mañana
1774,1,1.0,0,Mañana
1775,1,-3.0,0,Mañana
1776,1,-6.0,0,Mañana
1777,1,-6.0,0,Mañana
1778,1,-1.0,0,Mañana
1779,1,0.0,0,Mañana
1780,1,3.0,0,Mañana
1781,1,1.0,0,Mañana
1782,1,35.0,1,Mañana
1783,1,-3.0,0,Mañana
1784,1,37.0,1,Mañana
1785,1,-1.0,0,Mañana
1786,1,-2.0,0,Mañana
1787,1,40.0,1,Mañana
1788,1,7.0,0,Mañana
1789,1,1.0,0,Mañana
1790,1,-2.0,0,Tarde
1791,1,-3.0,0,Mañana
1792,1,-2.0,0,Mañana
1793,1,1.0,0,Mañana
1794,1,0.0,0,Mañana
1795,1,13.0,0,Mañana
1796,1,1.0,0,Mañana
1797,1,0.0,0,Tarde
1798,1,0.0,0,Mañana
